Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
3327,2,Texas,Cullman,,,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/CullmanCountyALWebService/FeatureServer,Y,Y,OK,Y,
3328,2,Texas,Dallam,,48111,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/USDA_Dallam_Soils_Map/FeatureServer,Y,Y,OK,Y,
3329,2,Texas,Dallas,,48113,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Dallas_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3330,2,Texas,Deaf Smith,,48117,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/DeafSmithCADWebService/FeatureServer,Y,Y,OK,Y,
3331,2,Texas,Delta,,48119,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/DeltaCADMatixService/FeatureServer,Y,Y,OK,Y,
3332,2,Texas,Denton,,48121,,https://gis.dentoncounty.gov/arcgis/rest/services,Y,Y,OK,Y,
3333,2,Texas,Dimmit,,48127,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/PivotPoint_DimmitCAD_Parcels/FeatureServer,Y,Y,OK,Y, 
3334,2,Texas,Dimmit,,48127,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/PivotPoint_DimmitCAD_Streets/FeatureServer,Y,Y,OK,Y,
3335,2,Texas,Duval,,48131,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Duval_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3336,2,Texas,Edwards,,48137,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/EdwardsCADWebService/FeatureServer,Y,Y,OK,Y,
3337,2,Texas,El Paso,,48141,,https://gis.epcad.org/arcgis/rest/services,Y,Y,OK,Y,
3338,2,Texas,Ellis,,48139,,https://ecgis.co.ellis.tx.us/gis/rest/services,Y,Y,OK,Y, 
3339,2,Texas,Ellis,,48139,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/EllisCADWebService/FeatureServer,Y,Y,OK,Y, 
3340,2,Texas,Ellis,,48139,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Ellis_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3341,2,Texas,Ellis,,48139,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/EllisCAD_TPWebService1/FeatureServer,Y,Y,OK,Y,
3342,2,Texas,Erath,,48143,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Erath_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3343,2,Texas,Erath,,48143,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/ErathWebService/FeatureServer,Y,Y,OK,Y,
3344,2,Texas,Falls,,48145,,https://webmap.trueautomation.com/arcgis/rest/services/FallsMapSearchNoLabels/MapServer,Y,Y,OK,Y,
3345,2,Texas,Fannin,,48147,,https://gis.texoma.cog.tx.us/arcgis/rest/services,Y,Y,OK,Y, 
3346,2,Texas,Fannin,,48147,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/FanninCADWebServiceInternal/FeatureServer,Y,Y,OK,Y, 
3347,2,Texas,Fannin,,48147,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/FanninFieldAppraiserData_Roads/FeatureServer,Y,Y,OK,Y, 
3348,2,Texas,Fannin,,48147,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Fannin_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3349,2,Texas,Fannin,,48147,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/FanninCADMatixService/FeatureServer,Y,Y,OK,Y,
3350,2,Texas,Fayette,,48149,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Fayette_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3351,2,Texas,Fayette,,48149,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/FayetteCADMatixService/FeatureServer,Y,Y,OK,Y,
3352,2,Texas,Fort Bend,,48157,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Fort_Bend_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3353,2,Texas,Gaines,,48165,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/GainesCADMatixService/FeatureServer,Y,Y,OK,Y,
3354,2,Texas,Galveston,,48167,,https://services5.arcgis.com/NAnnb4W7JLztFw9i/arcgis/rest/services,Y,Y,OK,Y,
3355,2,Texas,Gillespie,,48171,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/GillespieCADMatixService/FeatureServer,Y,Y,OK,Y, 
3356,2,Texas,Gillespie,,48171,,https://utility.arcgis.com/usrsvcs/servers/8e31c6ed257b4621aa6be5b996d672e4/rest/services/GillespieCADWebService1,Y,Y,OK,Y, Do not have permission 
3357,2,Texas,Goliad,,48175,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Goliad_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3358,2,Texas,Goliad,,48175,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/GoliadCADWebService/FeatureServer,Y,Y,OK,Y,
3359,2,Texas,Gray,,48179,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Gray_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3360,2,Texas,Grayson,,48181,,https://gis.texoma.cog.tx.us/arcgis/rest/services,Y,Y,OK,Y,
3361,2,Texas,Gregg,,48183,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Gregg_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3362,2,Texas,Gregg,,48183,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Soils_GreggCAD/FeatureServer,Y,Y,OK,Y, 
3363,2,Texas,Gregg,,48183,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/GreggCADMatixService/FeatureServer,Y,Y,OK,Y,
3364,2,Texas,Grimes,,48185,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Grimes_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3365,2,Texas,Guadalupe,,48187,,https://webmap.trueautomation.com/arcgis/rest/services/GuadalupeMapSearch/MapServer,Y,Y,OK,Y, 
3366,2,Texas,Guadalupe,,48187,,https://webmap.trueautomation.com/arcgis/rest/services/GuadalupeAnalysis/MapServer,Y,Y,OK,Y, 
3367,2,Texas,Guadalupe,,48187,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Guadalupe_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3368,2,Texas,Hale,,48189,,https://webmap.trueautomation.com/arcgis/rest/services/HaleMapSearch/MapServer,Y,Y,OK,Y,
3369,2,Texas,Hansford,,48195,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hansford_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y,
3370,2,Texas,Hardin,,48199,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HardinCADWebService/FeatureServer,Y,Y,OK,Y, 
3371,2,Texas,Hardin,,48199,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hardin_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3372,2,Texas,Harris,,48201,,https://www.gis.hctx.net/arcgis/rest/services,Y,Y,OK,Y, 
3373,2,Texas,Harris,,48201,,https://www.gis.hctx.net/arcgishcpid/rest/services,Y,Y,OK,Y, 
3374,2,Texas,Harris,,48201,,https://arcweb.hcad.org/server/rest/services,Y,N,OK,Y,
3375,2,Texas,Harrison,,48203,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Harrison_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3376,2,Texas,Harrison,,48203,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HarrisonCADWebService/FeatureServer,Y,Y,OK,Y,
3377,2,Texas,Hartley,,48205,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hartley_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y, 
3378,2,Texas,Hartley,,48205,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HartleyCADWebService/FeatureServer,Y,Y,OK,Y,
3379,2,Texas,Hays,,48209,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hays_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3380,2,Texas,Hays,,48209,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HaysCADMatixService/FeatureServer,Y,Y,OK,Y,
3381,2,Texas,Henderson,,48213,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HendersonCADMatixService/FeatureServer,Y,Y,OK,Y, 
3382,2,Texas,Henderson,,48213,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Henderson_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3383,2,Texas,Henderson,,48213,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Lake_Athens_448_Foot_Line/FeatureServer,Y,Y,OK,Y,
3384,2,Texas,Hidalgo,,48215,,https://services9.arcgis.com/dwMDP55HTfoj4n1c/arcgis/rest/services,Y,Y,OK,Y, 
3385,2,Texas,Hidalgo,,48215,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HidalgoCADMatixService/FeatureServer,Y,Y,OK,Y,
3386,2,Texas,Hill,,48217,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hill_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3387,2,Texas,Hockley,,48219,,https://webmap.trueautomation.com/arcgis/rest/services/HockleyMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3388,2,Texas,Hockley,,48219,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hockley_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y, 
3389,2,Texas,Hockley,,48219,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HockleyCADMatixService/FeatureServer,Y,Y,OK,Y,
3390,2,Texas,Hood,,48221,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HoodCADWebService/FeatureServer,Y,Y,OK,Y,
3391,2,Texas,Howard,,48227,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Howard_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3392,2,Texas,Howard,,48227,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HowardCADMatixService/FeatureServer,Y,Y,OK,Y,
3393,2,Texas,Hudspeth,,48229,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/HudspethCADWebService/FeatureServer,Y,Y,OK,Y,
3394,2,Texas,Hunt,,48231,,https://webmap.trueautomation.com/arcgis/rest/services/HuntMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3395,2,Texas,Hunt,,48231,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hunt_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3396,2,Texas,Hutchinson,,48233,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Hutchinson_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y,
3397,2,Texas,Jackson,,48239,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Jackson_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3398,2,Texas,Jackson,,48239,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/JacksonCADWebService/FeatureServer,Y,Y,OK,Y,
3399,2,Texas,Jasper,,48241,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/JasperCADWebService/FeatureServer,Y,Y,OK,Y,
3400,2,Texas,Jefferson,,48245,,https://services.arcgis.com/ZXAF35aJr7XcgDMv/ArcGIS/rest/services/JCADTXFeatures/FeatureServer,Y,Y,OK,Y,
3401,2,Texas,Jim Hogg,,48247,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Jim_Hogg_Collector/FeatureServer,Y,Y,OK,Y,
3402,2,Texas,Jim Wells,,48249,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Jim_Wells_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3403,2,Texas,Johnson,,48251,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Johnson_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3404,2,Texas,Kaufman,,48257,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Kaufman_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3405,2,Texas,Kendall,,48259,,https://services2.arcgis.com/KenzhPpScXZWWBrv/arcgis/rest/services,Y,Y,OK,Y, 
3406,2,Texas,Kendall,,48259,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Kendall_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3407,2,Texas,Kendall,,48259,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Kendall_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y, 
3408,2,Texas,Kendall,,48259,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/KendallCADMatixService/FeatureServer,Y,Y,OK,Y,
3409,2,Texas,Kenedy,,48261,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/KenedyCADWebService/FeatureServer,Y,Y,OK,Y,
3410,2,Texas,Kerr,,48265,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/KerrCADWebService/FeatureServer,Y,Y,OK,Y,
3411,2,Texas,Kimble,,48267,,https://webmap.trueautomation.com/arcgis/rest/services/KimbleMapSearch/MapServer,Y,Y,OK,Y, 
3412,2,Texas,Kimble,,48267,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/KimbleCADWebService/FeatureServer,Y,Y,OK,Y,
3413,2,Texas,Kinney,,48271,,https://webmap.trueautomation.com/arcgis/rest/services/KinneyMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3414,2,Texas,Kinney,,48271,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/KinneyCADWebService/FeatureServer,Y,Y,OK,Y,
3415,2,Texas,Kleberg,,48273,,https://webmap.trueautomation.com/arcgis/rest/services/KlebergMapSearch/MapServer,Y,Y,OK,Y, 
3416,2,Texas,Kleberg,,48273,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Kleberg_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3417,2,Texas,Kleberg,,48273,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/KlebergCADWebService/FeatureServer,Y,Y,OK,Y,
3418,2,Texas,La Salle,,48283,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LaSalleCADMatixService/FeatureServer,Y,Y,OK,Y,
3419,2,Texas,Lamar,,48277,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Lamar_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3420,2,Texas,Lamar,,48277,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LamarCADMatixService/FeatureServer,Y,Y,OK,Y,
3421,2,Texas,Lamb,,48279,,https://webmap.trueautomation.com/arcgis/rest/services/LambMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3422,2,Texas,Lamb,,48279,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LambCADWebService/FeatureServer,Y,Y,OK,Y,
3423,2,Texas,Lavaca,,48285,,https://webmap.trueautomation.com/arcgis/rest/services/LavacaMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3424,2,Texas,Lavaca,,48285,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LavacaFEMAFloodMap/FeatureServer,Y,Y,OK,Y,
3425,2,Texas,Lee,,48287,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Lee_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3426,2,Texas,Lee,,48287,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LeeCADMatixService/FeatureServer,Y,Y,OK,Y,
3427,2,Texas,Liberty,,48291,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/AdditionalData_LibertyCAD/FeatureServer,Y,Y,OK,Y, 
3428,2,Texas,Liberty,,48291,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Liberty_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3429,2,Texas,Liberty,,48291,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LibertyCADMatixService/FeatureServer,Y,Y,OK,Y,
3430,2,Texas,Limestone,,48293,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Limestone_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3431,2,Texas,Live Oak,,48297,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LiveOakCADMatixService/FeatureServer,Y,Y,OK,Y, 
3432,2,Texas,Live Oak,,48297,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Live_Oak_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3433,2,Texas,Llano,,48299,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LlanoCounty911WebService/FeatureServer,Y,Y,OK,Y, 
3434,2,Texas,Llano,,48299,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Llano_Appraisal_Completed/FeatureServer,Y,Y,OK,Y, 
3435,2,Texas,Llano,,48299,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Llano_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3436,2,Texas,Llano,,48299,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/LlanoCADMatixService/FeatureServer,Y,Y,OK,Y,
3437,2,Texas,Lubbock,,48303,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Lubbock_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3438,2,Texas,Lynn,,48305,,https://gisdata.pandai.com/pamaps02/rest/services/Lynn,Y,Y,OK,Y,
3439,2,Texas,Madison,,48313,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/MadisonCADMatixService/FeatureServer,Y,Y,OK,Y,
3440,2,Texas,Matagorda,,48321,,https://webmap.trueautomation.com/arcgis/rest/services/MatagordaMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3441,2,Texas,Matagorda,,48321,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Matagorda_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3442,2,Texas,Matagorda,,48321,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/MatagordaCADWebService/FeatureServer,Y,Y,OK,Y,
3443,2,Texas,Maverick,,48323,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Maverick_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3444,2,Texas,McCulloch,,48307,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/McCulloch_Mobile/FeatureServer,Y,Y,OK,Y,
3445,2,Texas,McLennan,,48309,,https://webmap.trueautomation.com/arcgis/rest/services/MclennanMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3446,2,Texas,McLennan,,48309,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/McLennanFEMAFloodMap/FeatureServer,Y,Y,OK,Y, 
3447,2,Texas,McLennan,,48309,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/MclennanCADWebService/FeatureServer,Y,Y,OK,Y,
3448,2,Texas,McMullen,,48311,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/McMullenCADWebService/FeatureServer,Y,Y,OK,Y,
3449,2,Texas,Medina,,48325,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Medina_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3450,2,Texas,Medina,,48325,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/MedinaCADMatixService/FeatureServer,Y,Y,OK,Y,
3451,2,Texas,Mitchell,,48335,,https://webmap.trueautomation.com/arcgis/rest/services/MitchellMapSearch/MapServer,Y,Y,OK,Y, 
3452,2,Texas,Mitchell,,48335,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/MitchellCADWebService/FeatureServer,Y,Y,OK,Y,
3453,2,Texas,Montgomery,,48339,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Montgomery_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3454,2,Texas,Montgomery,,48339,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/MontgomeryCADWebService/FeatureServer,Y,Y,OK,Y,
3455,2,Texas,Moore,,48341,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Moore_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y, 
3456,2,Texas,Moore,,48341,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Moore_Streets/FeatureServer,Y,Y,OK,Y,
3457,2,Texas,Navarro,,48349,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Navarro_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3458,2,Texas,Navarro,,48349,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/NavarroCADMatixService/FeatureServer,Y,Y,OK,Y,
3459,2,Texas,Newton,,48351,,https://webmap.trueautomation.com/arcgis/rest/services/NewtonMapSearch/MapServer,Y,Y,OK,Y, 
3460,2,Texas,Newton,,48351,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/NewtonCADWebService/FeatureServer,Y,Y,OK,Y,
3461,2,Texas,Ochiltree,,48357,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Ochiltree_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y,
3462,2,Texas,Orange,,48361,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Orange_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3463,2,Texas,Polk,,48373,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/PolkCADWebService/FeatureServer,Y,Y,OK,Y,
3464,2,Texas,Potter,,48375,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Potter_Randall_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3465,2,Texas,Presidio,,48377,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/PresidioCADWebService/FeatureServer,Y,Y,OK,Y,
3466,2,Texas,Rains,,48379,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Rains_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y, 
3467,2,Texas,Real,,48385,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/AdditionalData_RealCAD/FeatureServer,Y,Y,OK,Y, 
3468,2,Texas,Real,,48385,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/RealCADAddressPoints/FeatureServer,Y,Y,OK,Y,
3469,2,Texas,Reeves,,48389,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/ReevesCAD_TPWebService/FeatureServer,Y,Y,OK,Y,
3470,2,Texas,Roberts,,48393,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Roberts_USDA_Soils_Map/FeatureServer,Y,Y,OK,Y,
3471,2,Texas,Robertson,,48395,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/Robertson_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3472,2,Texas,San Jacinto,,48407,,https://webmap.trueautomation.com/arcgis/rest/services/SanJacintoMapSearchNoLabels/MapServer,Y,Y,OK,Y, 
3473,2,Texas,San Jacinto,,48407,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/San_Jacinto_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3474,2,Texas,San Patricio,,48409,,https://utility.arcgis.com/usrsvcs/servers/54bae40b56d44ba29999d4c114c5b842/rest/services,Y,Y,OK,Y,Do not have permission
3475,2,Texas,San Patricio,,48409,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/SanPatricioCADMatixService/FeatureServer,Y,Y,OK,Y, 
3476,2,Texas,San Patricio,,48409,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/SanPatricioCADWebService/FeatureServer,Y,Y,OK,Y, 
3477,2,Texas,San Patricio,,48409,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/SanPatricioMap/FeatureServer,Y,Y,OK,Y, 
3478,2,Texas,San Patricio,,48409,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/San_Patricio_FEMA_Flood_Map/FeatureServer,Y,Y,OK,Y,
3479,2,Texas,Schleicher,,48413,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/SchleicherCADMatixService/FeatureServer,Y,Y,OK,Y, 
3480,2,Texas,Schleicher,,48413,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/SchleicherCADWebService/FeatureServer,Y,Y,OK,Y,
3481,2,Texas,Scurry,,48415,,https://utility.arcgis.com/usrsvcs/servers/261ea52f50c74e0f947fb1381e5bda8a/rest/services/ScurryCADWebService,Y,Y,OK,Y, Do not have permission 
3482,2,Texas,Smith,,48423,,https://www.smithcountymapsite.org/publicgis/rest/services,Y,Y,OK,Y,
3483,2,Texas,Starr,,48427,,https://webmap.trueautomation.com/arcgis/rest/services/StarrMapSearchNoLabels/MapServer,Y,Y,OK,Y,
3484,2,Texas,Starr,,48427,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/StarrFEMAFloodMap/FeatureServer,Y,Y,OK,Y, 
3485,2,Texas,Starr,,48427,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/StarrCADWebService/FeatureServer,Y,Y,OK,Y,
3486,2,Texas,Stephens,,48429,,https://services6.arcgis.com/j94FvPaik4etwHFk/ArcGIS/rest/services/StephensCADMatixService/FeatureServer,Y,Y,OK,Y,
